t,T
864,306.952412726048
864.9,306.952412726048
865.8,306.952412726048
866.7,306.952412726048
867.6,306.952412726048
868.5,306.952412726048
869.4,306.952412726048
870.3,306.952412726048
871.2,306.952412726048
872.1,306.952412726048
873,306.952412726048
873.9,306.952412726048
874.8,306.952412726048
875.7,306.952412726048
876.6,306.952412726048
877.5,306.952412726048
878.4,306.952412726048
879.3,306.952412726048
880.2,306.952412726048
881.1,306.952412726048
882,306.952412726048
882.9,306.952412726048
883.8,306.952412726048
884.7,306.952412726048
885.6,306.952412726048
886.5,306.952412726048
887.4,306.952412726048
888.3,306.952412726048
889.2,306.952412726048
890.1,306.952412726048
891,306.952412726048
891.9,306.952412726048
892.8,307.034141610411
893.7,307.034141610411
894.6,306.952412726048
895.5,306.952412726048
896.4,307.034141610411
897.3,306.952412726048
898.2,306.952412726048
899.1,306.952412726048
900,306.952412726048
900.9,306.952412726048
901.8,306.952412726048
902.7,306.952412726048
903.6,306.952412726048
904.5,306.952412726048
905.4,306.952412726048
906.3,306.952412726048
907.2,306.952412726048
908.1,306.952412726048
909,306.952412726048
909.9,306.952412726048
910.8,306.952412726048
911.7,306.952412726048
912.6,306.952412726048
913.5,306.952412726048
914.4,306.952412726048
915.3,306.952412726048
916.2,306.952412726048
917.1,306.952412726048
918,306.952412726048
918.9,306.952412726048
919.8,306.952412726048
920.7,306.952412726048
921.6,306.952412726048
922.5,306.952412726048
923.4,306.952412726048
924.3,306.952412726048
925.2,306.952412726048
926.1,306.952412726048
927,306.952412726048
927.9,306.952412726048
928.8,306.952412726048
929.7,306.952412726048
930.6,306.870770029528
931.5,306.870770029528
932.4,306.952412726048
933.3,306.952412726048
934.2,306.870770029528
935.1,306.952412726048
936,306.870770029528
936.9,306.952412726048
937.8,306.952412726048
938.7,306.952412726048
939.6,306.870770029528
940.5,306.952412726048
941.4,306.952412726048
942.3,306.870770029528
943.2,306.952412726048
944.1,306.952412726048
945,306.870770029528
945.9,306.952412726048
946.8,306.952412726048
947.7,306.952412726048
948.6,306.952412726048
949.5,306.952412726048
950.4,306.952412726048
951.3,306.952412726048
952.2,306.952412726048
953.1,306.870770029528
954,306.870770029528
954.9,306.870770029528
955.8,306.870770029528
956.7,306.870770029528
957.6,306.870770029528
958.5,306.870770029528
959.4,306.870770029528
960.3,306.870770029528
961.2,306.952412726048
962.1,306.870770029528
963,306.870770029528
963.9,306.870770029528
964.8,306.952412726048
965.7,306.952412726048
966.6,306.870770029528
967.5,306.870770029528
968.4,306.870770029528
969.3,306.870770029528
970.2,306.870770029528
971.1,306.870770029528
972,306.870770029528
972.9,306.870770029528
973.8,306.870770029528
974.7,306.870770029528
975.6,306.870770029528
976.5,306.870770029528
977.4,306.870770029528
978.3,306.870770029528
979.2,306.870770029528
980.1,306.870770029528
981,306.870770029528
981.9,306.870770029528
982.8,306.870770029528
983.7,306.870770029528
984.6,306.870770029528
985.5,306.870770029528
986.4,306.870770029528
987.3,306.870770029528
988.2,306.870770029528
989.1,306.870770029528
990,306.870770029528
990.9,306.870770029528
991.8,306.870770029528
992.7,306.870770029528
993.6,306.870770029528
994.5,306.870770029528
995.4,306.870770029528
996.3,306.870770029528
997.2,306.870770029528
998.1,306.870770029528
999,306.870770029528
999.9,306.870770029528
1000.8,306.870770029528
1001.7,306.870770029528
1002.6,306.870770029528
1003.5,306.870770029528
1004.4,306.870770029528
1005.3,306.870770029528
1006.2,306.870770029528
1007.1,306.789213003485
1008,306.789213003485
1008.9,306.789213003485
1009.8,306.870770029528
1010.7,306.870770029528
1011.6,306.870770029528
1012.5,306.789213003485
1013.4,306.789213003485
1014.3,306.870770029528
1015.2,306.870770029528
1016.1,306.870770029528
1017,306.789213003485
1017.9,306.870770029528
1018.8,306.789213003485
1019.7,306.789213003485
1020.6,306.789213003485
1021.5,306.789213003485
1022.4,306.789213003485
1023.3,306.789213003485
1024.2,306.870770029528
1025.1,306.789213003485
1026,306.789213003485
1026.9,306.789213003485
1027.8,306.870770029528
1028.7,306.789213003485
1029.6,306.789213003485
1030.5,306.789213003485
1031.4,306.870770029528
1032.3,306.870770029528
1033.2,306.870770029528
1034.1,306.789213003485
1035,306.870770029528
1035.9,306.870770029528
1036.8,306.870770029528
1037.7,306.870770029528
1038.6,306.870770029528
1039.5,306.870770029528
1040.4,306.789213003485
1041.3,306.870770029528
1042.2,306.870770029528
1043.1,306.870770029528
1044,306.870770029528
1044.9,306.870770029528
1045.8,306.870770029528
1046.7,306.789213003485
1047.6,306.870770029528
1048.5,306.789213003485
1049.4,306.789213003485
1050.3,306.870770029528
1051.2,306.870770029528
1052.1,306.789213003485
1053,306.789213003485
1053.9,306.870770029528
1054.8,306.870770029528
1055.7,306.789213003485
1056.6,306.789213003485
1057.5,306.789213003485
1058.4,306.789213003485
1059.3,306.789213003485
1060.2,306.789213003485
1061.1,306.789213003485
1062,306.789213003485
1062.9,306.789213003485
1063.8,306.789213003485
1064.7,306.789213003485
1065.6,306.789213003485
1066.5,306.789213003485
1067.4,306.789213003485
1068.3,306.789213003485
1069.2,306.789213003485
1070.1,306.789213003485
1071,306.789213003485
1071.9,306.789213003485
1072.8,306.789213003485
1073.7,306.789213003485
1074.6,306.789213003485
1075.5,306.789213003485
1076.4,306.789213003485
1077.3,306.789213003485
1078.2,306.789213003485
1079.1,306.789213003485
1080,306.789213003485
1080.9,306.789213003485
1081.8,306.789213003485
1082.7,306.789213003485
1083.6,306.789213003485
1084.5,306.789213003485
1085.4,306.789213003485
1086.3,306.789213003485
1087.2,306.789213003485
1088.1,306.789213003485
1089,306.789213003485
1089.9,306.789213003485
1090.8,306.789213003485
1091.7,306.789213003485
1092.6,306.789213003485
1093.5,306.789213003485
1094.4,306.789213003485
1095.3,306.789213003485
1096.2,306.789213003485
1097.1,306.789213003485
1098,306.789213003485
1098.9,306.789213003485
1099.8,306.789213003485
1100.7,306.789213003485
1101.6,306.789213003485
1102.5,306.789213003485
1103.4,306.789213003485
1104.3,306.789213003485
1105.2,306.789213003485
1106.1,306.789213003485
1107,306.789213003485
1107.9,306.789213003485
1108.8,306.789213003485
1109.7,306.789213003485
1110.6,306.870770029528
1111.5,306.870770029528
1112.4,306.870770029528
1113.3,306.870770029528
1114.2,306.870770029528
1115.1,306.870770029528
1116,306.870770029528
1116.9,306.870770029528
1117.8,306.870770029528
1118.7,306.870770029528
1119.6,306.870770029528
1120.5,306.870770029528
1121.4,306.870770029528
1122.3,306.870770029528
1123.2,306.870770029528
